current,labels,,
0.00000000000100897068477934000000,short-circuit,,
0.00000000000085265128291212000000,short-circuit,,
-0.00000000000063948846218409000000,short-circuit,,
-0.00000000000079580786405131200000,short-circuit,,
0.00000000000083844042819691800000,short-circuit,,
0.00000000000066791017161449400000,short-circuit,,
0.00000000000018474111129762600000,short-circuit,,
0.00000000000039790393202565600000,short-circuit,,
0.00000000000019895196601282800000,short-circuit,,
-0.00000000000093791641120333200000,short-circuit,,
0.00000000000089528384705772600000,short-circuit,,
0.00000000000090949470177292800000,short-circuit,,
0.00000000000054001247917767600000,short-circuit,,
0.00000000000005684341886080800000,short-circuit,,
-0.00000000000002842170943040400000,short-circuit,,
0.00000000000025579538487363600000,short-circuit,,
-0.00000000000032684965844964600000,short-circuit,,
-0.00000000000038369307731045400000,short-circuit,,
0.00000000000011368683772161600000,short-circuit,,
-0.00000000000098054897534893800000,short-circuit,,
0.00000000000029842794901924200000,short-circuit,,
0.00000000000056843418860808000000,short-circuit,,
0.00000000000069633188104489800000,short-circuit,,
0.00000000000045474735088646400000,short-circuit,,
0.00000000000008526512829121200000,short-circuit,,
-0.00000000000007105427357601000000,short-circuit,,
0.00000000000044053649617126200000,short-circuit,,
-0.00000000000038369307731045400000,short-circuit,,
-0.00000000000002842170943040400000,short-circuit,,
-0.00000000000016342482922482300000,short-circuit,,
-0.00000000000016697754290362300000,short-circuit,,
0.00000000000015987211554602200000,short-circuit,,
0.00000000000040500935938325700000,short-circuit,,
-0.00000000000007815970093361100000,short-circuit,,
0.00000000000041211478674085800000,short-circuit,,
0.00000000000001421085471520200000,short-circuit,,
0.00000000000040500935938325700000,short-circuit,,
0.00000000000005684341886080800000,short-circuit,,
0.00000000000036948222259525200000,short-circuit,,
-0.00000000000014210854715202000000,short-circuit,,
0.00000000000019184653865522700000,short-circuit,,
-0.00000000000013500311979441900000,short-circuit,,
-0.00000000000005684341886080800000,short-circuit,,
-0.00000000000003552713678800500000,short-circuit,,
0.00000000000012789769243681800000,short-circuit,,
0.00000000000012079226507921700000,short-circuit,,
0.00000000000040500935938325700000,short-circuit,,
0.00000000000017053025658242400000,short-circuit,,
0.00000000000017053025658242400000,short-circuit,,
-0.00000000000002131628207280300000,short-circuit,,
0.00000000000012789769243681800000,short-circuit,,
-0.00000000000029132252166164100000,short-circuit,,
0.00000000000004263256414560600000,short-circuit,,
0.00000000000020605739337042900000,short-circuit,,
0.00000000000012789769243681800000,short-circuit,,
-0.00000000000013500311979441900000,short-circuit,,
0.00000000000014210854715202000000,short-circuit,,
0.00000000000004263256414560600000,short-circuit,,
-0.00000000000027000623958883800000,short-circuit,,
0.00000000000030553337637684300000,short-circuit,,
-0.00000000000001421085471520200000,short-circuit,,
0.00000000000019895196601282800000,short-circuit,,
-0.00000000000016342482922482300000,short-circuit,,
0.00000000000054001247917767600000,short-circuit,,
0.00000000000055422333389287800000,short-circuit,,
0.00000000000022737367544323200000,short-circuit,,
-0.00000000000018474111129762600000,short-circuit,,
0.00000000000029842794901924200000,short-circuit,,
-0.00000000000014210854715202000000,short-circuit,,
0.00000000000031263880373444400000,short-circuit,,
0.00000000000071054273576010000000,short-circuit,,
-0.00000000000025579538487363600000,short-circuit,,
0.00000000000062527760746888800000,short-circuit,,
0.00000000000019895196601282800000,short-circuit,,
0.00000000000081001871876651400000,short-circuit,,
-0.00000000000041211478674085800000,short-circuit,,
0.00000000000049737991503207000000,short-circuit,,
-0.00000000000048316906031686800000,short-circuit,,
0.00000000000035527136788005000000,short-circuit,,
-0.00000000000022737367544323200000,short-circuit,,
0.00000000000009947598300641400000,short-circuit,,
0.00000000000045474735088646400000,short-circuit,,
-0.00000000000012789769243681800000,short-circuit,,
-0.00000000000004263256414560600000,short-circuit,,
0.00000000000072475359047530200000,short-circuit,,
-0.00000000000014210854715202000000,short-circuit,,
-0.00000000000015631940186722200000,short-circuit,,
0.00000000000051159076974727200000,short-circuit,,
0.00000000000027000623958883800000,short-circuit,,
-0.00000000000049737991503207000000,short-circuit,,
0.00000000000021316282072803000000,short-circuit,,
0.00000000000034106051316484800000,short-circuit,,
-0.00000000000014210854715202000000,short-circuit,,
-0.00000000000007105427357601000000,short-circuit,,
-0.00000000000052580162446247400000,short-circuit,,
-0.00000000000034106051316484800000,short-circuit,,
-0.00000000000046895820560166600000,short-circuit,,
0.00000000000082422957348171600000,short-circuit,,
-0.00000000000007815970093361100000,short-circuit,,
0.00000000000006394884621840900000,short-circuit,,
0.00000000000022382096176443100000,short-circuit,,
0.00000000000017763568394002500000,short-circuit,,
-0.00000000000004263256414560600000,short-circuit,,
-0.00000000000011368683772161600000,short-circuit,,
-0.00000000000015631940186722200000,short-circuit,,
0.00000000000022026824808563100000,short-circuit,,
0.00000000000009947598300641400000,short-circuit,,
0.00000000000024868995751603500000,short-circuit,,
0.00000000000007815970093361100000,short-circuit,,
0.00000000000006394884621840900000,short-circuit,,
-0.00000000000004263256414560600000,short-circuit,,
0.00000000000006394884621840900000,short-circuit,,
0.00000000000021316282072803000000,short-circuit,,
0.00000000000004973799150320700000,short-circuit,,
0.00000000000024868995751603500000,short-circuit,,
0.00000000000021316282072803000000,short-circuit,,
0.00000000000006394884621840900000,short-circuit,,
0.00000000000023447910280083300000,short-circuit,,
-0.00000000000009237055564881300000,short-circuit,,
-0.00000000000023447910280083300000,short-circuit,,
0.00000000000031974423109204500000,short-circuit,,
0.00000000000018474111129762600000,short-circuit,,
0.00000000000001421085471520200000,short-circuit,,
-0.00000000000001421085471520200000,short-circuit,,
0.00000000000014210854715202000000,short-circuit,,
-0.00000000000022026824808563100000,short-circuit,,
0.00000000000022737367544323200000,short-circuit,,
-0.00000000000013500311979441900000,short-circuit,,
0.00000000000049027448767446900000,short-circuit,,
-0.00000000000003552713678800500000,short-circuit,,
-0.00000000000021316282072803000000,short-circuit,,
-0.00000000000012079226507921700000,short-circuit,,
-0.00000000000017053025658242400000,short-circuit,,
0.00000000000003552713678800500000,short-circuit,,
0.00000000000022737367544323200000,short-circuit,,
0.00000000000031263880373444400000,short-circuit,,
0.00000000000041211478674085800000,short-circuit,,
-0.00000000000011368683772161600000,short-circuit,,
-0.00000000000012789769243681800000,short-circuit,,
-0.00000000000019895196601282800000,short-circuit,,
0.00000000000065369931689929200000,short-circuit,,
-0.00000000000027000623958883800000,short-circuit,,
0.00000000000039790393202565600000,short-circuit,,
0.00000000000078159700933611000000,short-circuit,,
0.00000000000086686213762732200000,short-circuit,,
0.00000000000018474111129762600000,short-circuit,,
0.00000000000035527136788005000000,short-circuit,,
-0.00000000000002842170943040400000,short-circuit,,
0.00000000000015631940186722200000,short-circuit,,
0.00000000000004263256414560600000,short-circuit,,
0.00000000000048316906031686800000,short-circuit,,
0.00000000000025579538487363600000,short-circuit,,
-0.00000000000029842794901924200000,short-circuit,,
-0.00000000000082422957348171600000,short-circuit,,
0.00000000000015631940186722200000,short-circuit,,
0.00000000000079580786405131200000,short-circuit,,
0.00000000000011368683772161600000,short-circuit,,
-0.00000000000022737367544323200000,short-circuit,,
0.00000000000069633188104489800000,short-circuit,,
-0.00000000000027000623958883800000,short-circuit,,
-0.00000000000008526512829121200000,short-circuit,,
0.00000000000008526512829121200000,short-circuit,,
-0.00000000000024158453015843400000,short-circuit,,
-0.00000000000017053025658242400000,short-circuit,,
0.00000000000022737367544323200000,short-circuit,,
0.00000000000081001871876651400000,short-circuit,,
-0.00000000000002842170943040400000,short-circuit,,
0.00000000000000000000000000000000,short-circuit,,
0.00000000000055422333389287800000,short-circuit,,
-0.00000000000031263880373444400000,short-circuit,,
0.00000000000016697754290362300000,short-circuit,,
-0.00000000000008171241461241150000,short-circuit,,
-0.00000000000012079226507921700000,short-circuit,,
0.00000000000012789769243681800000,short-circuit,,
0.00000000000011368683772161600000,short-circuit,,
0.00000000000007815970093361100000,short-circuit,,
0.00000000000004973799150320700000,short-circuit,,
0.00000000000017763568394002500000,short-circuit,,
0.00000000000012789769243681800000,short-circuit,,
-0.00000000000016342482922482300000,short-circuit,,
0.00000000000020605739337042900000,short-circuit,,
-0.00000000000029842794901924200000,short-circuit,,
0.00000000000039790393202565600000,short-circuit,,
0.00000000000002842170943040400000,short-circuit,,
-0.00000000000019184653865522700000,short-circuit,,
0.00000000000015631940186722200000,short-circuit,,
0.00000000000022737367544323200000,short-circuit,,
0.00000000000034106051316484800000,short-circuit,,
0.00000000000017763568394002500000,short-circuit,,
0.00000000000006394884621840900000,short-circuit,,
-0.00000000000016342482922482300000,short-circuit,,
-0.00000000000009237055564881300000,short-circuit,,
0.00000000000012789769243681800000,short-circuit,,
-0.00000000000016342482922482300000,short-circuit,,
0.00000000000017053025658242400000,short-circuit,,
0.00000000000027711166694643900000,short-circuit,,
-0.00000000000003552713678800500000,short-circuit,,
-0.00000000000024868995751603500000,short-circuit,,
0.00000000000017053025658242400000,short-circuit,,
0.00000000000026290081223123700000,short-circuit,,
-0.00000000000001421085471520200000,short-circuit,,
-0.00000000000005684341886080800000,short-circuit,,
-0.00000000000002842170943040400000,short-circuit,,
-0.00000000000007815970093361100000,short-circuit,,
0.00000000000108002495835535000000,short-circuit,,
-0.00000000000032684965844964600000,short-circuit,,
0.00000000000086686213762732200000,short-circuit,,
0.00000000000031263880373444400000,short-circuit,,
-0.00000000000032684965844964600000,short-circuit,,
-0.00000000000005684341886080800000,short-circuit,,
-0.00000000000059685589803848400000,short-circuit,,
0.00000000000008526512829121200000,short-circuit,,
0.00000000000066791017161449400000,short-circuit,,
0.00000000000029842794901924200000,short-circuit,,
0.00000000000028421709430404000000,short-circuit,,
0.00000000000062527760746888800000,short-circuit,,
-0.00000000000007105427357601000000,short-circuit,,
-0.00000000000027000623958883800000,short-circuit,,
0.00000000000073896444519050400000,short-circuit,,
0.00000000000032684965844964600000,short-circuit,,
0.00000000000059685589803848400000,short-circuit,,
-0.00000000000090949470177292800000,short-circuit,,
0.00000000000061106675275368600000,short-circuit,,
0.00000000000028421709430404000000,short-circuit,,
-0.00000000000028421709430404000000,short-circuit,,
-0.00000000000038369307731045400000,short-circuit,,
-0.00000000000038369307731045400000,short-circuit,,
0.00000000000059685589803848400000,short-circuit,,
-0.00000000000036948222259525200000,short-circuit,,
-0.00000000000012789769243681800000,short-circuit,,
-0.00000000000031263880373444400000,short-circuit,,
-0.00000000000025579538487363600000,short-circuit,,
0.00000000000066791017161449400000,short-circuit,,
0.00000000000012789769243681800000,short-circuit,,
-0.00000000000007105427357601000000,short-circuit,,
-0.00000000000005684341886080800000,short-circuit,,
0.00000000000062527760746888800000,short-circuit,,
-0.00000000000076738615462090800000,short-circuit,,
-0.00000000000001776356839400250000,short-circuit,,
0.00000000000037303493627405200000,short-circuit,,
-0.00000000000011013412404281500000,short-circuit,,
-0.00000000000011368683772161600000,short-circuit,,
0.00000000000006394884621840900000,short-circuit,,
0.00000000000010658141036401500000,short-circuit,,
0.00000000000004263256414560600000,short-circuit,,
-0.00000000000014210854715202000000,short-circuit,,
0.00000000000024158453015843400000,short-circuit,,
-0.00000000000021316282072803000000,short-circuit,,
0.00000000000020605739337042900000,short-circuit,,
-0.00000000000006394884621840900000,short-circuit,,
0.00000000000035527136788005000000,short-circuit,,
-0.00000000000015631940186722200000,short-circuit,,
0.00000000000002842170943040400000,short-circuit,,
0.00000000000017763568394002500000,short-circuit,,
0.00000000000021316282072803000000,short-circuit,,
0.00000000000018474111129762600000,short-circuit,,
0.00000000000018474111129762600000,short-circuit,,
-0.00000000000007815970093361100000,short-circuit,,
0.00000000000017763568394002500000,short-circuit,,
-0.00000000000022737367544323200000,short-circuit,,
0.00000000000031974423109204500000,short-circuit,,
0.00000000000031263880373444400000,short-circuit,,
0.00000000000020605739337042900000,short-circuit,,
0.00000000000025579538487363600000,short-circuit,,
0.00000000000009237055564881300000,short-circuit,,
-0.00000000000028421709430404000000,short-circuit,,
0.00000000000028421709430404000000,short-circuit,,
0.00000000000003552713678800500000,short-circuit,,
-0.00000000000009237055564881300000,short-circuit,,
-0.00000000000027000623958883800000,short-circuit,,
0.00000000000002131628207280300000,short-circuit,,
-0.00000000000014921397450962100000,short-circuit,,
-0.00000000000005684341886080800000,short-circuit,,
-0.00000000000002842170943040400000,short-circuit,,
-0.00000000000015631940186722200000,short-circuit,,
-0.00000000000021316282072803000000,short-circuit,,
-0.00000000000008526512829121200000,short-circuit,,
-0.00000000000004263256414560600000,short-circuit,,
0.00000000000001421085471520200000,short-circuit,,
0.00000000000005684341886080800000,short-circuit,,
-0.00000000000034106051316484800000,short-circuit,,
0.00000000000002842170943040400000,short-circuit,,
0.00000000000056843418860808000000,short-circuit,,
-0.00000000000051159076974727200000,short-circuit,,
0.00000000000005684341886080800000,short-circuit,,
-0.00000000000069633188104489800000,short-circuit,,
-0.00000000000058264504332328200000,short-circuit,,
0.00000000000042632564145606000000,short-circuit,,
0.00000000000018474111129762600000,short-circuit,,
-0.00000000000012789769243681800000,short-circuit,,
0.00000000000000000000000000000000,short-circuit,,
0.00000000000027000623958883800000,short-circuit,,
0.00000000000035527136788005000000,short-circuit,,
0.00000000000011368683772161600000,short-circuit,,
-0.00000000000002842170943040400000,short-circuit,,
0.00000000000034106051316484800000,short-circuit,,
0.00000000000025579538487363600000,short-circuit,,
0.00000000000001421085471520200000,short-circuit,,
0.00000000000014210854715202000000,short-circuit,,
0.00000000000015631940186722200000,short-circuit,,
-0.00000000000019895196601282800000,short-circuit,,
-0.00000000000055422333389287800000,short-circuit,,
0.00000000000022737367544323200000,short-circuit,,
-0.00000000000116529008664656000000,short-circuit,,
0.00000000000072475359047530200000,short-circuit,,
-0.00000000000021316282072803000000,short-circuit,,
0.00000000000022737367544323200000,short-circuit,,
0.00000000000000355271367880050000,short-circuit,,
-0.00000000000018118839761882500000,short-circuit,,
-0.00000000000019539925233402700000,short-circuit,,
0.00000000000024158453015843400000,short-circuit,,
0.00000000000021316282072803000000,short-circuit,,
-0.00000000000011368683772161600000,short-circuit,,
0.00000000000007815970093361100000,short-circuit,,
0.00000000000001421085471520200000,short-circuit,,
0.00000000000015631940186722200000,short-circuit,,
0.00000000000004973799150320700000,short-circuit,,
0.00000000000024868995751603500000,short-circuit,,
-0.00000000000036237679523765100000,short-circuit,,
-0.00000000000016342482922482300000,short-circuit,,
0.00000000000014921397450962100000,short-circuit,,
0.00000000000018474111129762600000,short-circuit,,
0.00000000000019184653865522700000,short-circuit,,
0.00000000000012079226507921700000,short-circuit,,
0.00000000000000710542735760100000,short-circuit,,
0.00000000000003552713678800500000,short-circuit,,
-0.00000000000001421085471520200000,short-circuit,,
0.00000000000036948222259525200000,short-circuit,,
0.00000000000035527136788005000000,short-circuit,,
-0.00000000000009237055564881300000,short-circuit,,
0.00000000000009947598300641400000,short-circuit,,
0.00000000000008526512829121200000,short-circuit,,
0.00000000000036948222259525200000,short-circuit,,
0.00000000000014921397450962100000,short-circuit,,
0.00000000000001421085471520200000,short-circuit,,
0.00000000000017053025658242400000,short-circuit,,
0.00000000000031974423109204500000,short-circuit,,
-0.00000000000014210854715202000000,short-circuit,,
0.00000000000021316282072803000000,short-circuit,,
0.00000000000005684341886080800000,short-circuit,,
0.00000000000020605739337042900000,short-circuit,,
0.00000000000041922021409845900000,short-circuit,,
0.00000000000024158453015843400000,short-circuit,,
-0.00000000000025579538487363600000,short-circuit,,
0.00000000000039790393202565600000,short-circuit,,
0.00000000000021316282072803000000,short-circuit,,
0.00000000000009947598300641400000,short-circuit,,
-0.00000000000009947598300641400000,short-circuit,,
0.00000000000019895196601282800000,short-circuit,,
-0.00000000000029842794901924200000,short-circuit,,
-0.00000000000025579538487363600000,short-circuit,,
0.00000000000038369307731045400000,short-circuit,,
0.00000000000042632564145606000000,short-circuit,,
-0.00000000000049737991503207000000,short-circuit,,
-0.00000000000051159076974727200000,short-circuit,,
0.00000000000008526512829121200000,short-circuit,,
-0.00000000000029842794901924200000,short-circuit,,
0.00000000000061106675275368600000,short-circuit,,
0.00000000000039790393202565600000,short-circuit,,
-0.00000000000041211478674085800000,short-circuit,,
0.00000000000065369931689929200000,short-circuit,,
-0.00000000000024158453015843400000,short-circuit,,
0.00000000000102318153949454000000,short-circuit,,
-0.00000000000018474111129762600000,short-circuit,,
0.00000000000005684341886080800000,short-circuit,,
0.00000000000004263256414560600000,short-circuit,,
-0.00000000000025579538487363600000,short-circuit,,
0.00000000000065369931689929200000,short-circuit,,
0.00000000000042632564145606000000,short-circuit,,
0.00000000000004263256414560600000,short-circuit,,
-0.00000000000018474111129762600000,short-circuit,,
-0.00000000000039790393202565600000,short-circuit,,
-0.00000000000055422333389287800000,short-circuit,,
0.00000000000065369931689929200000,short-circuit,,
-0.00000000000004263256414560600000,short-circuit,,
0.00000000000025579538487363600000,short-circuit,,
-0.00000000000032684965844964600000,short-circuit,,
0.00000000000009592326932761350000,short-circuit,,
0.00000000000008526512829121200000,short-circuit,,
0.00000000000018474111129762600000,short-circuit,,
0.00000000000012789769243681800000,short-circuit,,
0.00000000000002842170943040400000,short-circuit,,
-0.00000000000007815970093361100000,short-circuit,,
0.00000000000017053025658242400000,short-circuit,,
0.00000000000019895196601282800000,short-circuit,,
0.00000000000029132252166164100000,short-circuit,,
-0.00000000000011368683772161600000,short-circuit,,
0.00000000000047606363295926700000,short-circuit,,
0.00000000000032684965844964600000,short-circuit,,
0.00000000000016342482922482300000,short-circuit,,
0.00000000000014921397450962100000,short-circuit,,
-0.00000000000009237055564881300000,short-circuit,,
-0.00000000000032684965844964600000,short-circuit,,
0.00000000000026290081223123700000,short-circuit,,
-0.00000000000001421085471520200000,short-circuit,,
-0.00000000000029842794901924200000,short-circuit,,
-0.00000000000001421085471520200000,short-circuit,,
-0.00000000000011368683772161600000,short-circuit,,
-0.00000000000021316282072803000000,short-circuit,,
-0.00000000000012789769243681800000,short-circuit,,
0.00000000000014210854715202000000,short-circuit,,
0.00000000000010658141036401500000,short-circuit,,
0.00000000000022737367544323200000,short-circuit,,
-0.00000000000007815970093361100000,short-circuit,,
-0.00000000000018474111129762600000,short-circuit,,
-0.00000000000025579538487363600000,short-circuit,,
0.00000000000026290081223123700000,short-circuit,,
0.00000000000013500311979441900000,short-circuit,,
-0.00000000000018474111129762600000,short-circuit,,
0.00000000000000000000000000000000,short-circuit,,
0.00000000000002842170943040400000,short-circuit,,
0.00000000000024158453015843400000,short-circuit,,
0.00000000000093791641120333200000,short-circuit,,
0.00000000000012789769243681800000,short-circuit,,
-0.00000000000025579538487363600000,short-circuit,,
0.00000000000078159700933611000000,short-circuit,,
-0.00000000000044053649617126200000,short-circuit,,
-0.00000000000002842170943040400000,short-circuit,,
0.00000000000063948846218409000000,short-circuit,,
0.00000000000036948222259525200000,short-circuit,,
0.00000000000054001247917767600000,short-circuit,,
0.00000000000075317529990570600000,short-circuit,,
-0.00000000000001421085471520200000,short-circuit,,
-0.00000000000049737991503207000000,short-circuit,,
-0.00000000000008526512829121200000,short-circuit,,
-0.00000000000069633188104489800000,short-circuit,,
0.00000000000041211478674085800000,short-circuit,,
0.00000000000063948846218409000000,short-circuit,,
0.00000000000005684341886080800000,short-circuit,,
0.00000000000048316906031686800000,short-circuit,,
0.00000000000062527760746888800000,short-circuit,,
-0.00000000000005684341886080800000,short-circuit,,
0.00000000000062527760746888800000,short-circuit,,
0.00000000000049737991503207000000,short-circuit,,
-0.00000000000005684341886080800000,short-circuit,,
-0.00000000000036948222259525200000,short-circuit,,
-0.00000000000027000623958883800000,short-circuit,,
0.00000000000007105427357601000000,short-circuit,,
-0.00000000000073896444519050400000,short-circuit,,
-0.00000000000036948222259525200000,short-circuit,,
-0.00000000000063948846218409000000,short-circuit,,
0.00000000000027000623958883800000,short-circuit,,
0.00000000000005684341886080800000,short-circuit,,
-0.00000000000079580786405131200000,short-circuit,,
0.00000000000065369931689929200000,short-circuit,,
0.00000000000022737367544323200000,short-circuit,,
0.00000000000039790393202565600000,short-circuit,,
-0.00000000000038369307731045400000,short-circuit,,
0.00000000000016697754290362300000,short-circuit,,
-0.00000000000013855583347321900000,short-circuit,,
-0.00000000000010658141036401500000,short-circuit,,
0.00000000000003907985046680550000,short-circuit,,
0.00000000000010658141036401500000,short-circuit,,
-0.00000000000000710542735760100000,short-circuit,,
0.00000000000011368683772161600000,short-circuit,,
-0.00000000000009237055564881300000,short-circuit,,
0.00000000000008526512829121200000,short-circuit,,
0.00000000000015631940186722200000,short-circuit,,
0.00000000000026290081223123700000,short-circuit,,
0.00000000000012079226507921700000,short-circuit,,
0.00000000000016342482922482300000,short-circuit,,
-0.00000000000000710542735760100000,short-circuit,,
-0.00000000000012789769243681800000,short-circuit,,
0.00000000000008526512829121200000,short-circuit,,
-0.00000000000002131628207280300000,short-circuit,,
0.00000000000022737367544323200000,short-circuit,,
0.00000000000027711166694643900000,short-circuit,,
-0.00000000000002842170943040400000,short-circuit,,
